id;name;slug;symbol
7881;sKLAY;sklay;SKLAY
7882;EFFORCE;efforce;WOZX
7883;WELL;well-token;WELL
7884;Elite Swap;elite-swap;ELT
7885;Katalyo;katalyo;KTLYO
7886;Glox Finance;glox-finance;GLOX
7887;Tesla tokenized stock FTX;tesla-tokenized-stock-ftx;TSLA
7888;Nio tokenized stock FTX;nio-tokenized-stock-ftx;NIO
7889;Alibaba tokenized stock FTX;alibaba-tokenized-stock-ftx;BABA
7890;Amazon tokenized stock FTX;amazon-tokenized-stock-ftx;AMZN
7891;Pfizer tokenized stock FTX;pfizer-tokenized-stock-ftx;PFE
7892;Beyond Meat tokenized stock FTX;beyond-meat-tokenized-stock-ftx;BYND
7893;Taiwan Semiconductor Mfg tokenized stock FTX;taiwan-semiconductor-mfg-tokenized-stock-ftx;TSM
7894;Apple tokenized stock FTX;apple-tokenized-stock-ftx;AAPL
7895;Billibilli Inc tokenized stock FTX;billibilli-inc-tokenized-stock-ftx;BILI
7896;ARK Innovation ETF tokenized stock FTX;ark-innovation-etf-tokenized-stock-ftx;ARKK
7897;Facebook tokenized stock FTX;facebook-tokenized-stock-ftx;FB
7898;MicroStrategy tokenized stock FTX;microstrategy-tokenized-stock-ftx;MSTR
7899;Netflix tokenized stock FTX;netflix-tokenized-stock-ftx;NFLX
7900;Moderna tokenized stock FTX;moderna-tokenized-stock-ftx;MRNA
7901;PayPal tokenized stock FTX;paypal-tokenized-stock-ftx;PYPL
7902;Square tokenized stock FTX;square-tokenized-stock-ftx;SQ
7903;Advanced Micro Devices tokenized stock FTX;advanced-micro-devices-tokenized-stock-ftx;AMD
7905;Groovy Finance;groovy-finance;GVY
7907;VersoView;versoview;VVT
7908;Guarded Ether;guarded-ether;GETH
7913;NVIDIA tokenized stock FTX;nvidia-tokenized-stock-ftx;NVDA
7914;Google tokenized stock FTX;google-tokenized-stock-ftx;GOOGL
7915;SPDR S&P 500 ETF tokenized stock FTX;spdr-sp-500-etf-tokenized-stock-ftx;SPY
7916;Twitter tokenized stock FTX;twitter-tokenized-stock-ftx;TWTR
7917;Uber tokenized stock FTX;uber-tokenized-stock-ftx;UBER
7918;BioNTech tokenized stock FTX;biontech-tokenized-stock-ftx;BNTX
7919;Tesla tokenized stock Bittrex;tesla-tokenized-stock-bittrex;TSLA
7920;SPDR S&P 500 ETF tokenized stock Bittrex;spdr-sp-500-etf-tokenized-stock-bittrex;SPY
7921;Alibaba tokenized stock Bittrex;alibaba-tokenized-stock-bittrex;BABA
7922;Beyond Meat Inc tokenized stock Bittrex;beyond-meat-inc-tokenized-stock-bittrex;BYND
7923;Pfizer tokenized stock Bittrex;pfizer-tokenized-stock-bittrex;PFE
7924;Apple tokenized stock Bittrex;apple-tokenized-stock-bittrex;AAPL
7925;BioNTech tokenized stock Bittrex;biontech-tokenized-stock-bittrex;BNTX
7926;Facebook tokenized stock Bittrex;facebook-tokenized-stock-bittrex;FB
7927;Google tokenized stock Bittrex;google-tokenized-stock-bittrex;GOOGL
7928;Netflix tokenized stock Bittrex;netflix-tokenized-stock-bittrex;NFLX
7929;Amazon tokenized stock Bittrex;amazon-tokenized-stock-bittrex;AMZN
7930;Billibilli tokenized stock Bittrex;billibilli-tokenized-stock-bittrex;BILI
7931;Bondly;bondly;BONDLY
7932;Airbnb tokenized stock FTX;airbnb-tokenized-stock-ftx;ABNB
7933;Alpha5;alpha5;A5T
7936;FOMPOUND;fompound;FOMP
7942;Curate;curate;XCUR
7946;Grace Period Token;grace-period-token;GPT
7947;Rank Token;rank-token;RANK
7949;Interfinex;interfinex;IFEX
7952;Venus SXP;vsxp;vSXP
7957;Venus USDT;venus-usdt;vUSDT
7958;Venus USDC;venus-usdc;vUSDC
7959;Venus BUSD;venus-busd;vBUSD
7960;Venus XVS;venus-xvs;vXVS
7961;Venus BNB;venus-bnb;vBNB
7962;Venus BTC;venus-btc;vBTC
7963;Venus ETH;venus-eth;vETH
7964;Venus LTC;venus-ltc;vLTC
7965;Venus XRP;venus-xrp;vXRP
7968;Pluto;pluto;PLUT
7969;XVIX;xvix;XVIX
7972;Honey;honey-token;HNY
7973;Deflect;deflect;DEFLCT
7974;Venus BCH;venus-bch;vBCH
7975;Venus LINK;venus-link;vLINK
7976;Venus DOT;venus-dot;vDOT
7977;Unit Protocol Duck;unit-protocol-duck;DUCK
7978;Bonfida;bonfida;FIDA
7980;MinePlex;mineplex;PLEX
7981;PIGX;pigx;PIGX
7983;YFWorld;yfworld;YFW
7986;Hub - Human Trust Protocol;hub-human-trust-protocol;HUB
7988;Zugacoin;zugacoin;SZC
7989;fyeth.finance;fyeth-finance;YETH
7990;Richlab Token;richlab-token;RLE
7991;Yield;yield;YLD
7992;Ludena Protocol;ludena-protocol;LDN
7993;Node Runners;node-runners;NDR
7995;Trinity Protocol;trinity-protocol;TRI
7996;Buy-Sell;buy-sell;BSE
7997;renFIL;renfil;RENFIL
7998;Predictz;predictz;PRDZ
8000;Lido DAO Token;lido-dao;LDO
8001;Mirrored Apple;mirrored-apple;mAAPL
8002;SpiderDAO;spiderdao;SPDR
8003;Mirrored Google;mirrored-google;mGOOGL
8004;Mirrored Tesla;mirrored-tesla;mTSLA
8005;Mirrored Netflix;mirrored-netflix;mNFLX
8006;Mirrored Alibaba;mirrored-alibaba;mBABA
8007;Natural Farm Union Protocol;natural-farm-union-protocol;NFUP
8011;Davincij15 Token;davincij15-token;DJ15
8012;MediconnectUk;mediconnectuk;MEDI
8013;PIRANHAS;piranhas;$PIR
8014;FNK wallet;fnk-wallet;FNK
8016;Mirrored Amazon;mirrored-amazon;mAMZN
8017;Mirrored Microsoft;mirrored-microsoft;mMSFT
8018;Mirrored Twitter;mirrored-twitter;mTWTR
8019;N3RD Finance;n3rd-finance;N3RDz
8021;HLand Token;hland-token;HLAND
8023;Scifi Finance;scifi-finance;SPICE
8024;Mirrored iShares Gold Trust;mirrored-ishares-gold-trust;mIAU
8025;Mirrored Invesco QQQ Trust;mirrored-invesco-qqq-trust;mQQQ
8026;Mirrored iShares Silver Trust;mirrored-ishares-silver-trust;mSLV
8027;Mirrored United States Oil Fund;mirrored-united-states-oil-fund;mUSO
8028;Mirrored ProShares VIX;mirrored-proshares-vix-short-term-futures-etf;mVIXY
8029;Oxygen;oxygen;OXY
8030;NFTLootBox;nftlootbox;LOOT
8031;governance ZIL;governance-zil;GZIL
8032;Absorber Protocol;absorber-protocol;ABS
8034;BioPassport Token;biopassport-token;BIOT
8035;Grom;grom;GR
8036;YVS.Finance;yvs-finance;YVS
8037;Terra Virtua Kolect;terra-virtua-kolect;TVK
8039;Reflector.Finance;reflector-finance;RFCTR
8040;R34P;r34p;R34P
8041;Refract;refract;RFR
8043;MahaDAO;mahadao;MAHA
8044;Adappter Token;adappter-token;ADP
8045;APY Vision;apy-vision;VISION
8047;FIRST INTERCHANGEABLE TOKEN;first-interchangeable-token;FIT
8048;Everyonescrypto;everyonescrypto;EOC
8049;Tornado Cash;torn;TORN
8050;FILUP;filup;FILUP
8051;FILDOWN;fildown;FILDOWN
8053;SUSHIUP;sushiup;SUSHIUP
8054;XLMDOWN;xlmdown;XLMDOWN
8055;XLMUP;xlmup;XLMUP
8056;UNION Protocol Governance Token;union-protocol-governance-token;UNN
8057;AnRKey X;anrkey-x;$ANRX
8058;Binance VND;binance-vnd;BVND
8059;Golden Ratio Per Liquidity;goldenratioperliquidity;GRPL
8060;B21 Invest;b21-invest;B21
8063;Duck DAO (DLP Duck Token);duck-dao;DUCK
8066;YIELD App;yield-app;YLD
8067;Nyantereum International;nyantereum;NYANTE
8068;Coinbase tokenized stock FTX;coinbase-pre-ipo-tokenized-stock-ftx;COIN
8070;Taxi;taxi;TAXI
8071;OnX Finance;onx-finance;ONX
8074;Basis Dollar;basis-dollar;BSD
8075;Rally;rally;RLY
8076;Capital.Finance;capital-finance;CAP
8077;Rootkit Finance;rootkit-finance;ROOT
8079;Dexfin;dexfin;DXF
8080;DeFi Yield Protocol;defi-yield-protocol;DYP
8082;Tornado;tornado;TCORE
8083;Tokenlon Network Token;tokenlon-network-token;LON
8084;nHBTC;nhbtc;N0001
8085;stETH (Lido);steth;STETH
8086;Ditto;ditto;DITTO
8087;FastSwap;fastswap;FAST
8089;Restore;restore;REST
8090;Trade Butler Bot;trade-butler-bot;TBB
8093;DAPPCENTS;dappcents;DPC
8095;Orient;orient;OFT
8100;ankrETH;ankreth;aEth
8103;unilock.network;unilock-network;UNL
8104;1inch;1inch;1INCH
8105;ROCKI;rocki;ROCKS
8106;Dynamic Set Dollar;dynamic-set-dollar;DSD
8107;Cobak Token;cobak-token;CBK
8110;Tacoswap;tacoswap;TACO
8112;Bankcoin;the-bank-coin;BANK
8113;CryptoBank;cryptobank;CBANK
8116;Diffract Finance;diffract-finance;DFR
8117;Dymmax;dymmax;DMX
8118;Global Utility Smart Digital Token;gusd-token;GUSDT
8119;SafePal;safepal;SFP
8120;Whiteheart;whiteheart;WHITE
8121;Themis;themis-oracle;MIS
8123;Australian Dollar Token;australian-dollar-token;AUDT
8124;DRC mobility;drc-mobility;DRC
8125;Unique One;unique-one;RARE
8126;Bitpower;bitpower;BPP
8128;DFSocial Gaming;defisocial-gaming;DFSOCIAL
8129;Fire Protocol;fire-protocol;FIRE
8130;Supreme Finance;hype;HYPE
8131;Curio Governance;curio-governance;CGT
8132;BiFi;bifi;BIFI
8133;SmartKey;smartkey;SKEY
8134;Keep3r BSC Network;keep3r-bsc-network;KP3RB
8135;CryptoKek;cryptokek;KEK
8136;WAXE;waxe;WAXE
8137;MITH Cash;mith-cash;MIC
8138;LinkBased;linkbased;LBD
8140;Wifi Coin;wifi-coin;WIFI
8141;Mithril Share;mithril-share;MIS
8142;IDL Token;idl-token;IDL
8143;Nord Finance;nord-finance;NORD
8144;OVR;ovr;OVR
8145;SparkPoint Fuel;sparkpoint-fuel;SFUEL
8146;Zipmex;zipmex;ZMT
8147;WanSwap;wanswap;WASP
8148;DigiCol;digicol;DGCL
8149;Finance.Vote;finance-vote;FVT
8150;Utopia Genesis Foundation;utopia-genesis-foundation;UOP
8156;GGDApp;ggdapp;GGTK
8159;One Cash;one-cash;ONC
8160;One Share;one-share;ONS
8161;Shopping;shopping;SPI
8162;AMEPAY;amepay;AME
8163;Exeedme;exeedme;XED
8164;JulSwap;julswap;JULD
8165;Ztranzit Coin;ztranzit-coin;ZTNZ
8166;MAPS;maps;MAPS
8167;Wise Token;wise;WISE
8168;Bao Finance;bao-finance;BAO
8169;Polkainsure Finance;polkainsure-finance;PIS
8172;bDollar Share;bdollar-share;SBDO
8173;Loon Network;loon-network;LOON
8174;CircleSwap;circleswap;CIR
8175;COVER Protocol;cover-protocol-new;COVER
8176;Firdaos;firdaos;FDO
8177;KnoxFS (new);knoxfs-new;KFX
8181;DePay;depay;DEPAY
8182;VidyX;vidyx;VIDYX
8184;Havens Nook;havens-nook;HXN
8185;Trism;trism;TRISM
8186;Banana.finance;banana-finance;BANANA
8187;Yield Optimization Platform & Protocol;yop;YOP
8188;MoneySwap;moneyswap;MSWAP
8189;Shabu Shabu Finance;shabu-shabu-finance;KOBE
8190;BSCEX;bscex;BSCX
8191;NFTX;nftx;NFTX
8193;Tenet;tenet;TEN
8194;BitDNS;bitdns;DNS
8195;Definex;definex;DSWAP
8196;Mantis;mantis;MNTIS
8198;HappinessToken;happinesstoken;HPS
8199;Securypto;securypto;SCU
8200;FOX Token;fox-token;FOX
8201;Delphi Chain Link;delphi-chain-link;DCL
8202;ZKSwap;zkswap;ZKS
8204;Bolt Dollar;bat-true-dollar;BTD
8205;Bat True Share;bat-true-share;BTS
8206;QuickSwap;quickswap;QUICK
8207;PlayAndLike;playandlike;PAL
8212;Earn Defi Coin;earn-defi;EDC
8213;Venus Filecoin;venus-filecoin;vFIL
8214;Venus DAI;venus-dai;vDAI
8215;PrimeFinance;primefinance;PFI
8216;Electra Protocol;electra-protocol;XEP
8217;CheeseSwap;cheeseswap;CHS
8219;bDollar;bdollar;BDO
8220;Serum Ecosystem Token;serum-ecosystem-token;SECO
8221;Tronx Coin;tronx-coin;TRONX
8222;Fission Cash;fission-cash;FCX
8224;Dequant;dequant;DEQ
8226;Xdef Finance;xdef-finance;XDEF2
8227;Connect Financial;connect-financial;CNFI
8228;Clever DeFi;clever-defi;CLVA
8229;UniMex Network;unimex-network;UMX
8230;AI Network;ai-network;AIN
8232;UniDex;unidex;UNIDX
8233;Hithotx;hithotx;HITX
8235;Wrapped Monero;wrapped-monero;WXMR
8236;Glitch;glitch;GLCH
8237;Basis Dollar Share;basis-dollar-share;BSDS
8240;SOAR.FI;soar-fi;SOAR
8241;Prophecy;prophecy;PRY
8243;Passive Income;passive-income;PSI
8245;Hydra;hydra;HYDRA
8247;PayYoda;payyoda;YOT
8248;DEUS Finance DEA;deus-finance-dea;DEA
8251;AGAr;agar;AGAR
8252;pBTC35A;pbtc35a;pBTC35A
8253;Mars;mars;Mars
8255;Prosper;prosper;PROS
8256;HollyGold;hollygold;HGOLD
8258;CUDOS;cudos;CUDOS
8259;Furucombo;furucombo;COMBO
8260;Indexed Finance;indexed-finance;NDX
8264;Basis Gold Share;basis-gold-share;BAGS
8265;Helmet.insure;helmet-insure;HELMET
8266;Mandala Exchange Token;mandala-exchange-token;MDX
8267;OKExChain;okexchain;OKT
8268;Solomon Defi;solomon-defi;SLM
8269;YFTether;yftether;YFTE
8270;Gera Coin;gera-coin;GERA
8271;Poolz Finance;poolz-finance;POOLZ
8272;THORChain (ERC20);thorchain-erc20;RUNE
8273;Basis Gold;bag;BAG
8274;Yearn Shark Finance;yearn-shark-finance;YSKF
8275;ISALCOIN;isalcoin;ISAL
8276;Arianee;arianee-protocol;ARIA20
8278;VEROX;verox;VRX
8279;e-Money;e-money-coin;NGM
8280;ARTH;arth;ARTH
8281;Golden Goose;golden-goose;GOLD
8282;Koinos;koinos;KOIN
8283;StaysBASE;staysbase;SBS
8284;TokenAsset;tokenasset;NTB
8285;Block Duelers NFT Battles;block-duelers;BDT
8286;Excavo Finance;excavo-finance;CAVO
8288;Wrapped Celo;wrapped-celo;WCELO
8290;SuperFarm;superfarm;SUPER
8292;Router Protocol;router-protocol;ROUTE
8293;Zero Exchange;zero-exchange;ZERO
8294;Cometh;cometh;MUST
8295;CPUcoin;cpucoin;CPU
8296;KLAYswap Protocol;klayswap-protocol;KSP
8298;Paralink Network;paralink-network;PARA
8299;Stake DAO;stake-dao;SDT
8300;Polkacover;polkacover;CVR
8303;Pokeball;pokeball;POKE
8304;Rigel Finance;rigel-finance;RIGEL
8305;Insured Finance;insured-finance;INFI
8306;Typhoon Cash;typhoon-cash;PHOON
8307;DIGG;digg;DIGG
8309;ARMOR;armor;ARMOR
8310;TosDis;tosdis;DIS
8311;StakeHound Staked Ether;stakehound-staked-ether;STETH
8312;Bitbot Protocol;bitbot-protocol;BBP
8313;Recharge Finance;r3fi-finance;R3FI
8314;Nydronia;nydronia;NIA
8316;XUSD Stable;xusd-stable;XUSD
8319;POC Blockchain;poc-blockchain;POC
8320;PolkaBridge;polkabridge;PBR
8321;STING;sting;STN
8324;PieDAO Yearn Ecosystem Pie;piedao-yearn-ecosystem-pie;YPIE
8325;EOX;eox;EOX
8326;CURE Farm;cure-farm;CURE
8328;Armor NXM;armor-nxm;arNXM
8329;PAID Network;paid-network;PAID
8330;Xstable.Protocol;xstable-protocol;XST
8331;Energy Ledger;energy-ledger;ELX
8332;TECHNOLOGY INNOVATION PROJECT;technology-innovation-project;TIP
8334;Kebab Token;kebab-token;KEBAB
8335;Mdex;mdex;MDX
8336;Interop;interop;TROP
8337;Secret (ERC20);secret-erc20;WSCRT
8338;Tokemon;tokemon;TKMN
8339;xFund;xfund;XFUND
8340;Natus Vincere Fan Token;natus-vincere-fan-token;NAVI
8341;Young Boys Fan Token;young-boys-fan-token;YBO
8342;GameStop tokenized stock FTX;gamestop-tokenized-stock-ftx;GME
8343;AMC Entertainment Holdings tokenized stock FTX;amc-entertainment-holdings-tokenized-stock-ftx;AMC
8344;Grayscale Bitcoin Trust tokenized stock FTX;grayscale-bitcoin-trust-tokenized-stock-ftx;GBTC
8345;BlackBerry tokenized stock FTX;blackberry-tokenized-stock-ftx;BB
8347;Psychic;psychic;PSY
8348;USDEX;usdex;USDEX
8349;Onooks;onooks;OOKS
8350;Panda Yield;panda-yield;BBOO
8351;OptionRoom;optionroom;ROOM
8352;Gasgains;gasgains;GASG
8353;Beacon ETH;beacon-eth;BETH
8357;Bitcicoin;bitcicoin;BITCI
8358;Potentiam;potentiam;PTM
8359;TTCRYPTO;ttcrypto;TTC
8360;BULLS;bulls;BULLS
8364;Bridge Mutual;bridge-mutual;BMI
8365;Crowns;crowns;CWS
8366;World Token;world-token;WORLD
8367;Name Change Token;name-change-token;NCT
8368;Xeno Token;xeno-token;XNO
8369;Civitas Protocol;civitas-protocol;CVT
8370;Venus BETH;venus-beth;VBETH
8372;XNODE;xnode;XNODE
8373;QUAI DAO;quai-dao;QUAI
8374;protocol finance;protocol-finance;PFI
8375;GOGO.finance;gogo-finance;GOGO
8376;MASQ;masq;MASQ
8377;SportX;sportx;SX
8378;Akita Inu;akita-inu;AKITA
8379;Phoswap;phoswap;PHO
8381;Soteria;soteria;WSOTE
8382;Petrachor;petrachor;PTA
8383;Filecash;filecash;FIC
8384;Clover;clover;CLV
8385;Umbrella Network;umbrella-network;UMB
8386;Gourmet Galaxy;gourmet-galaxy;GUM
8387;Auto;auto;AUTO
8388;REDi;redi;REDI
8389;BambooDeFi;bamboo-defi;BAMBOO
8390;Strudel Finance;strudel-finance;$TRDL
8391;The Famous Token;the-famous-token;TFT
8392;MoonDayPlus;moondayplus;MD+
8393;Zytara dollar;zytara-dollar;ZUSD
8394;Anime Token;anime-token;ANI
8396;TheToken.Network;thetoken-network;TTN
8397;FEG Token;fegtoken;FEG
8398;YFIONE;yfione;YFO
8399;Lotto;lotto;LOTTO
8400;UniDexGas;unidexgas;UNDG
8404;Option Token;option-token;OT
8405;Butterfly Protocol;butterfly-protocol-2;BFLY
8406;Apron Network;apron-network;APN
8408;Govi;govi;GOVI
8409;Razor Network;razor-network;RAZOR
8410;NFTX Hashmasks Index;nftx-hashmasks-index;MASK
8411;Marginswap;marginswap;MFI
8412;MP3;mp3;MP3
8413;Rug Proof;rug-proof;RPT
8414;Fairum;fairum;FAI
8416;Finxflo;finxflo;FXF
8418;CryptoTask;cryptotask;CTASK
8419;APYSwap;apyswap;APYS
8420;DAO Maker;dao-maker;DAO
8421;Argon;argon;ARGON
8422;Pangolin;pangolin;PNG
8423;Public Mint;public-mint;MINT
8424;Deri Protocol;deri-protocol;DERI
8425;Jasmy;jasmy;JASMY
8426;Filda;filda;FILDA
8427;Lendhub;lendhub;LHB
8428;Monster Slayer Cash;monster-slayer-finance;MSC
8429;Clash Token;clash-token;SCT
8431;G999;g999;G999
8433;Chow Chow;chow-chow;CHOW
8436;Freeliquid;freeliquid;FL
8437;USDFreeLiquidity;usdfreeliquidity;USDFL
8438;Hoge Finance;hoge-finance;HOGE
8439;Warp Finance;warp-finance;WARP
8441;Cenfura Token;cenfura-token;XCF
8442;EthicHub;ethichub;ETHIX
8443;LUXOCHAIN;luxochain;LUXO
8444;Gains Farm;gains-farm-v2;GFARM2
8445;SharedStake;sharedstake;SGT
8446;DeFiStarter;defistarter;DFST
8448;MCOBIT;mcobit;MCT
8449;Goose Finance;goose-finance;EGG
8450;Shield Finance;shield-finance;SHLD
8452;Shield Protocol;shield-protocol;SHIELD
8453;Tigerfinance;tigerfinance;TIGER
8454;BotOcean;botocean;BOTS
8455;TAMA EGG NiftyGotchi;tama-egg-niftygotchi;TME
8457;B20;b20;B20
8458;Peanut;peanut;NUX
8459;PizzaSwap;pizzaswap;PIZZA
8462;Birthday Cake;birthday-cake;BDAY
8463;Tapmydata;tapmydata;TAP
8464;YFBitcoin;yfbitcoin;YFBTC
8465;Monster Slayer Share;monster-slayer-share;MSS
8467;Uberstate RIT 2.0;uberstate-inc;RIT20
8469;LavaSwap;lavaswap;LAVA
8470;Super CoinView Token;super-coinview;SCV
8471;YieldPanda Finance;yieldpanda-finance;yPANDA
8473;YieldNyan;yieldnyan;NYAN
8476;Premia;premia;PREMIA
8478;DAOventures;daoventures;DVG
8479;VAIOT;vaiot;VAI
8481;CafeSwap Token;cafeswap-token;BREW
8483;Berry Data;berry-data;BRY
8484;Olyseum;olyseum;OLY
8485;Midas Dollar Share;midas-dollar-share;MDS
8486;Midas Dollar;midas-dollar;MDO
8487;TBCC Labs;tbcc-labs;TBCC
8488;Parsiq Boost;parsiq-boost;PRQBOOST
8489;XSGD;xsgd;XSGD
8490;Punk;punk;PUNK
8492;Vesper;vesper;VSP
8493;Previse;previse;PRVS
8494;Modefi;modefi;MOD
8495;Everest;everest;ID
8496;Wolves of Wall Street;wolves-of-wall-street;WOWS
8497;ApeSwap Finance;apeswap-finance;BANANA
8499;300FIT NETWORK;300fit-network;FIT
8501;Luxurious Pro Network Token;luxurious-pro-network-token;LPNT
8502;Mushroom;mushroom;MUSH
8503;The Smokehouse;the-smokehouse;SMOKE
8504;MetaWhale BTC;metawhale-btc;MWBTC
8505;Metawhale Gold;metawhale-gold;MWG
8507;Kimochi Finance;kimochi-finance;KIMOCHI
8508;PoolTogether;pooltogether;POOL
8509;XMON;xmon;XMON
8510;QiSwap;qiswap;QI
8511;DeepCoin;deep-coin;DC
8513;Basix;basix;BASX
8515;DEVA TOKEN;deva-token;DEVA
8517;BiTToken;bittoken;BITT
8518;Chickenkebab Finance;chickenkebab-finance;CHIK
8519;Xend Finance;xend-finance;XEND
8522;TOZEX;tozex;TOZ
8524;Wrapped Huobi Token;wrapped-huobi-token;WHT
8525;Rai Reflex Index;rai;RAI
8526;Raydium;raydium;RAY
8527;Crudeoil Finance;crudeoil-finance;OIL
8528;HashBridge Oracle;hashbridge-oracle;HBO
8529;BeeSwap;beeswap;BEE
8530;StarLink;starlink;SLNV2
8531;Quantfury Token;quantfury-token;QTF
8532;Hyper Credit Network;hyper-credit-network;HPAY
8533;Crow Finance;crow-finance;CROW
8534;Chintai;chex-token;CHEX
8536;Mask Network;mask-network;MASK
8537;Channels;channels;CAN
8538;AC Milan Fan Token;ac-milan-fan-token;ACM
8540;HecoFi;hecofi;HFI
8541;SifChain;sifchain;erowan
8543;Kangal;kangal;KANGAL
8544;Fractal;fractal;FCL
8545;Launchpool;launchpool;LPOOL
8546;Rich Maker;rich-maker;RICH
8547;RamenSwap;ramenswap;RAMEN
8548;Aloha;aloha;ALOHA
8549;Polkacity;polkacity;POLC
8550;Swaprol;swaprol;SWPRL
8551;DeFi100;defi100;D100
8554;PRCY Coin;prcy-coin;PRCY
8555;Viking Swap;viking-swap;VIKING
8556;Tcoin;tcoin-token;TCO
8557;DexMex;dexmex;DEXM
8558;BT.Finance;bt-finance;BT
8559;Medican Coin;medican-coin;MCAN
8560;WhaleRoom;whaleroom;WHL
8561;KeyFi;keyfi;KEYFI
8562;McDonalds Coin;mcdonalds-coin;MCDC
8563;Extend Finance;extend-finance;EXF
8564;Candy Protocol;candy-protocol;CAD
8565;Exen Coin;exen-coin;EXEN
8566;Ballswap;ballswap;BSP
8567;HAPI;hapi-one;HAPI
8569;Libonomy;libonomy;LBY
8571;Pub Finance;pub-finance;PINT
8572;hodlearn;hodlearn-net;HODL
8573;Koloop Basic;koloop-basic;KPC
8575;ProperSix;propersix;PSIX
8576;SOTA Finance;sota-finance;SOTA
8578;BigBoys Industry;bigboys-industry;BBI
8579;Polkamarkets;polkamarkets;POLK
8585;Mirrored Facebook Inc;mirrored-facebook;mFB
8588;Wault Finance (OLD);wault-finance;WAULT
8589;Spore Engineering;spore-engineering;SPORE
8590;Cyclone Protocol;cyclone-protocol;CYC
8593;FileStar;filestar;STAR
8594;Aave Enjin;aave-enjin;aENJ
8597;MP4;mp4;MP4
8598;xSigma;xsigma;SIG
8599;xToken;xtoken;XTK
8600;Gadoshi;gadoshi;GADOSHI
8601;Font;font;FONT
8602;Bounce Token;bounce-token;AUCTION
8603;AntiMatter;antimatter;MATTER
8604;growth Root Token;growth-root-token;GROOT
8605;WOWswap;wowswap;WOW
8608;Crypto Rewards Studio;crypto-rewards-studio;CRS
8610;Decentralized Mining Exchange;decentralized-mining-exchange;DMC
8611;VKENAF;vkenaf;VKNF
8612;Float Protocol;float-protocol;BANK
8613;Alchemix;alchemix;ALCX
8615;Ethernity Chain;ethernity-chain;ERN
8616;Urus;urus;URUS
8617;PolkaFoundry;polkafoundry;PKF
8618;Multiplier;bmultiplier;BMXX
8619;Moola;moola;MLA
8620;Tower;tower-token;TOWER
8621;yieldwatch;yieldwatch;WATCH
8622;Bancor Governance Token;bancor-governance-token;VBNT
8625;SaltSwap Finance;saltswap-finance;SALT
8629;Stacker Ventures;stacker-ventures;STACK
8632;Taco Finance;taco-finance;TACO
8633;Nodestats;nodestats;NS
8634;Marsan Exchange token;marsan-exchange-token;MRS
8635;xDAI;xdaistable;xDAI
8636;Trodl;trodl;TRO
8637;Tranche Finance;tranche-finance;SLICE
8638;MIMOSA;mimosa;MIMO
8640;Kiwi Finance;kiwi-finance;KIWI
8641;DeFi Wizard;defi-wizard;DWZ
8642;Fei Protocol;fei-protocol;FEI
8643;Shadows;shadows;DOWS
8644;Kylin;kylin;KYL
8645;Oiler Network;oiler-network;OIL
8646;Mina;mina;MINA
8647;MurAll;murall;PAINT
8648;Chain Guardians;chain-guardians;CGG
8649;Oxbull.tech;oxbull-tech;OXB
8650;wanBTC;wanbtc;WANBTC
8651;wanLINK;wanlink;WANLINK
8652;wanEOS;waneos;WANEOS
8653;wanSUSHI;wansushi;WANSUSHI
8654;wanUNI;wanuni;WANUNI
8655;wanUSDC;wanusdc;WANUSDC
8657;wanUSDT;wanusdt;WANUSDT
8658;Wrapped WAN;wrapped-wan;WWAN
8659;Jetfuel Finance;jetfuel-finance;FUEL
8660;BSCPAD;bscpad;BSCPAD
8661;Vortex Defi;vortex-defi;VTX
8662;BSCstarter;bscstarter;START
8663;Asgard finance;asgard-finance;THOR
8664;DragonFarm Finance;dragonfarm-finance;DRAGON
8665;Parallel;parallel;PAR
8667;Degen Protocol;degen-protocol;DGN
8668;RYI Platinum;ryi-platinum;RYIP
8669;Sovryn;sovryn;SOV
8671;VANCI FINANCE;vanci-finance;VANCII
8673;TotemFi;totemfi;TOTM
8674;AlloHash;allohash;ALH
8675;Minds;minds;MINDS
8676;Pasta Finance;pasta-finance;PASTA
8677;Symbol;symbol;XYM
8678;EHash;ehash;EHASH
8679;Unido EP;unido;UDO
8680;DEOR;deor;DEOR
8681;Funder One Capital;funder-one-capital;FUNDX
8682;Warrior Token;warrior-token-spartan-casino;WAR
8684;APOyield;apoyield;SOUL
8685;10x.gg;10xgg;XGG
8687;Polkazeck;polkazeck;ZCK
8691;DEXTF Protocol;dextf-protocol;DEXTF
8693;Slime Finance;slime-finance;SLME
8694;Minty Art;minty-art;MINTY
8695;Blank Wallet;blank-wallet;BLANK
8697;Konomi Network;konomi-network;KONO
8698;Ruler Protocol;ruler-protocol;RULER
8699;DEGEN Index;degen-index;DEGEN
8700;NFT Index;nft-index;NFTI
8701;Siren;siren;SI
8702;Ares Protocol;ares-protocol;ARES
8703;Fusible;fusible;FUSII
8704;Playcent;playcent;PCNT
8707;Alpaca Finance;alpaca-finance;ALPACA
8708;Big Data Protocol;big-data-protocol;BDP
8709;ETHA Lend;etha-lend;ETHA
8710;bAlpha;balpha;BALPHA
8711;Pando;pando;PANDO
8712;keyTango;keytango;TANGO
8715;Taraxa;taraxa;TARA
8716;Convergence;convergence;CONV
8717;Oddz;oddz;ODDZ
8719;Illuvium;illuvium;ILV
8720;Inverse Finance;inverse-finance;INV
